ISIN;Date;PricePerShare
ISIN58;2020-02-12;9.66
ISIN58;2020-02-13;9.77
ISIN58;2020-02-14;9.76
ISIN58;2020-02-17;9.75
ISIN58;2020-02-18;9.66
ISIN58;2020-02-19;9.8
ISIN58;2020-02-20;9.94
ISIN58;2020-02-21;9.89
ISIN58;2020-02-24;9.46
ISIN58;2020-02-25;9.12
ISIN58;2020-02-26;8.7
ISIN58;2020-02-27;8.73
ISIN58;2020-02-28;8.36
ISIN58;2020-03-02;8.29
ISIN58;2020-03-03;8.42
ISIN58;2020-03-04;8.03
ISIN58;2020-03-05;8.18
ISIN58;2020-03-06;7.77
ISIN58;2020-03-09;7.13
ISIN58;2020-03-10;7.37
ISIN58;2020-03-11;6.86
ISIN58;2020-03-12;6.3
ISIN58;2020-03-13;6.29
ISIN58;2020-03-16;5.52
ISIN58;2020-03-17;5.25
ISIN58;2020-03-18;4.91
ISIN58;2020-03-19;4.9
ISIN58;2020-03-20;5.35
ISIN58;2020-03-23;4.93
ISIN58;2020-03-24;4.64
ISIN58;2020-03-25;4.72
ISIN58;2020-03-26;5.11
ISIN58;2020-03-27;5.39
ISIN58;2020-03-30;5.58
ISIN58;2020-03-31;5.56
ISIN58;2020-04-01;6.15
ISIN58;2020-04-02;5.84
ISIN58;2020-04-03;5.64
ISIN58;2020-04-06;6.06
ISIN58;2020-04-07;6.03
ISIN58;2020-04-08;5.96
ISIN58;2020-04-09;6.18
ISIN58;2020-04-14;6.3
ISIN58;2020-04-15;6.41
ISIN58;2020-04-16;6.26
ISIN58;2020-04-17;6.49
ISIN58;2020-04-20;6.31
ISIN58;2020-04-21;6.0
ISIN58;2020-04-22;5.98
ISIN58;2020-04-23;6.02
ISIN58;2020-04-24;6.11
ISIN58;2020-04-27;6.48
ISIN58;2020-04-28;6.62
ISIN58;2020-04-29;6.77
ISIN58;2020-04-30;6.81
ISIN58;2020-05-01;6.65
ISIN58;2020-05-04;6.59
ISIN58;2020-05-05;6.8
ISIN58;2020-05-06;6.75
ISIN58;2020-05-07;6.39
ISIN58;2020-05-08;6.4
ISIN58;2020-05-11;6.44
ISIN58;2020-05-12;6.37
ISIN58;2020-05-13;6.26
ISIN58;2020-05-14;6.11
ISIN58;2020-05-15;6.28
ISIN58;2020-05-18;6.37
ISIN58;2020-05-19;6.6
ISIN58;2020-05-20;7.0
ISIN58;2020-05-21;7.02
ISIN58;2020-05-22;6.9
ISIN58;2020-05-25;7.1
ISIN58;2020-05-26;7.05
ISIN58;2020-05-27;7.19
ISIN58;2020-05-28;7.33
ISIN58;2020-05-29;7.15
ISIN58;2020-06-01;7.05
ISIN58;2020-06-02;7.28
ISIN58;2020-06-03;7.3
ISIN58;2020-06-04;7.34
ISIN58;2020-06-05;7.23
ISIN58;2020-06-09;7.26
ISIN58;2020-06-10;7.37
ISIN58;2020-06-11;7.01
ISIN58;2020-06-12;6.84
ISIN58;2020-06-15;6.68
ISIN58;2020-06-16;6.8
ISIN58;2020-06-17;6.87
ISIN58;2020-06-18;6.95
ISIN58;2020-06-19;6.87
ISIN58;2020-06-22;6.74
ISIN58;2020-06-23;6.93
ISIN58;2020-06-24;6.84
ISIN58;2020-06-25;6.58
ISIN58;2020-06-26;6.53
ISIN58;2020-06-29;6.37
ISIN58;2020-06-30;6.56
ISIN58;2020-07-01;6.67
ISIN58;2020-07-02;6.69
ISIN58;2020-07-03;6.69
ISIN58;2020-07-06;6.86
ISIN58;2020-07-07;7.06
ISIN58;2020-07-08;6.87
ISIN58;2020-07-09;6.88
ISIN58;2020-07-10;6.78
ISIN58;2020-07-13;6.87
ISIN58;2020-07-14;6.87
ISIN58;2020-07-15;7.16
ISIN58;2020-07-16;7.3
ISIN58;2020-07-17;7.4
ISIN58;2020-07-20;7.62
ISIN58;2020-07-21;7.87
ISIN58;2020-07-22;7.69
ISIN58;2020-07-23;7.86
ISIN58;2020-07-24;7.76
ISIN58;2020-07-27;7.6
ISIN58;2020-07-28;8.03
ISIN58;2020-07-29;8.29
ISIN58;2020-07-30;8.83
ISIN58;2020-07-31;8.49
ISIN58;2020-08-03;8.45
ISIN58;2020-08-04;8.75
ISIN58;2020-08-05;8.8
ISIN58;2020-08-06;9.0
ISIN58;2020-08-07;9.05
ISIN58;2020-08-10;9.04
ISIN58;2020-08-11;9.0
ISIN58;2020-08-12;8.94
ISIN58;2020-08-13;8.88
ISIN58;2020-08-14;9.0
ISIN58;2020-08-17;8.85
ISIN58;2020-08-19;9.06
ISIN58;2020-08-20;9.0
ISIN58;2020-08-21;8.94
ISIN58;2020-08-24;9.14
ISIN58;2020-08-25;9.15
ISIN58;2020-08-26;9.04
ISIN58;2020-08-27;8.92
ISIN58;2020-08-28;8.87
ISIN58;2020-08-31;8.73
ISIN58;2020-09-01;8.68
ISIN58;2020-09-02;8.89
ISIN58;2020-09-03;8.92
ISIN58;2020-09-04;8.89
ISIN58;2020-09-07;8.7
ISIN58;2020-09-08;8.91
ISIN58;2020-09-09;8.74
ISIN58;2020-09-10;8.83
ISIN58;2020-09-11;8.76
ISIN58;2020-09-14;8.96
ISIN58;2020-09-15;9.05
ISIN58;2020-09-16;9.39
ISIN58;2020-09-17;9.19
ISIN58;2020-09-18;9.08
ISIN58;2020-09-21;9.05
ISIN58;2020-09-22;9.06
ISIN58;2020-09-23;9.24
ISIN58;2020-09-24;9.2
ISIN58;2020-09-25;9.12
ISIN58;2021-01-11;10.05
ISIN58;2021-01-12;9.88
ISIN58;2021-01-13;9.92
ISIN58;2021-01-14;9.92
ISIN58;2021-01-15;10.07
ISIN58;2021-01-18;9.94
ISIN58;2021-01-19;10.28
ISIN58;2021-01-20;10.48
ISIN58;2021-01-21;10.58
ISIN58;2021-01-22;10.6
ISIN58;2021-01-25;10.56
ISIN59;2016-01-04;18.47
ISIN59;2016-01-05;18.49
ISIN59;2016-01-06;17.73
ISIN59;2016-01-07;17.21
ISIN59;2016-01-08;16.79
ISIN59;2016-01-11;16.68
ISIN59;2016-01-12;16.75
ISIN59;2016-01-13;16.2
ISIN59;2016-01-14;16.81
ISIN59;2016-01-15;16.08
ISIN59;2016-01-19;16.45
ISIN59;2016-01-20;16.37
ISIN59;2016-01-21;16.81
ISIN59;2016-01-22;17.05
ISIN59;2016-01-25;16.91
ISIN59;2016-01-26;17.35
ISIN59;2016-01-27;17.09
ISIN59;2016-01-28;16.68
ISIN59;2016-01-29;17.65
ISIN59;2016-02-01;17.65
ISIN59;2016-02-02;17.05
ISIN59;2016-02-03;17.29
ISIN59;2016-02-04;17.58
ISIN59;2016-02-05;16.81
ISIN59;2016-02-08;16.19
ISIN59;2016-02-09;16.1
ISIN59;2016-02-10;15.99
ISIN59;2016-02-11;15.64
ISIN59;2016-02-12;16.06
ISIN59;2016-02-16;16.72
ISIN59;2016-02-17;17.14
ISIN59;2016-02-18;17.17
ISIN59;2016-02-19;18.38
ISIN59;2016-02-22;18.59
ISIN59;2016-02-23;18.51
ISIN59;2016-02-24;18.69
ISIN59;2016-02-25;18.89
ISIN59;2016-02-26;19.0
ISIN59;2016-02-29;18.87
ISIN59;2016-03-01;19.37
ISIN59;2016-03-02;19.49
ISIN59;2016-03-03;19.45
ISIN59;2016-03-04;19.39
ISIN59;2016-03-07;19.44
ISIN59;2016-03-08;18.78
ISIN59;2016-03-09;19.17
ISIN59;2016-03-10;19.57
ISIN59;2016-03-11;20.035
ISIN59;2016-03-14;19.91
ISIN59;2016-03-15;19.9
ISIN59;2016-03-16;20.05
ISIN59;2016-03-17;20.28
ISIN59;2016-03-18;20.49
ISIN59;2016-03-21;20.73
ISIN59;2016-03-22;20.78
ISIN59;2016-03-23;20.28
ISIN59;2016-03-24;20.15
ISIN59;2016-03-28;20.2
ISIN59;2016-03-29;20.59
ISIN59;2016-03-30;21.04
ISIN59;2016-03-31;21.18
ISIN59;2016-04-01;21.42
ISIN59;2016-04-04;21.17
ISIN59;2016-04-05;20.95
ISIN59;2016-04-06;21.06
ISIN59;2016-04-07;20.8
ISIN59;2016-04-08;20.79
ISIN59;2016-04-11;20.94
ISIN59;2016-04-12;20.93
ISIN59;2016-04-13;21.31
ISIN59;2016-04-14;21.48
ISIN59;2016-04-15;21.47
ISIN59;2016-04-18;21.56
ISIN59;2016-04-19;21.2
ISIN59;2016-04-20;21.14
ISIN59;2016-04-21;20.945
ISIN59;2016-04-22;21.1
ISIN59;2016-04-25;20.94
ISIN59;2016-04-26;21.27
ISIN59;2016-04-27;21.42
ISIN59;2016-04-28;20.81
ISIN59;2016-04-29;20.47
ISIN59;2016-05-02;20.31
ISIN59;2016-05-03;20.1
ISIN59;2016-05-04;19.85
ISIN59;2016-05-05;19.85
ISIN59;2016-05-06;19.87
ISIN59;2016-05-09;19.89
ISIN59;2016-05-10;19.98
ISIN59;2016-05-11;20.01
ISIN59;2016-05-12;19.63
ISIN59;2016-05-13;19.61
ISIN59;2016-05-16;19.85
ISIN59;2016-05-17;19.64
ISIN59;2016-05-18;19.92
ISIN59;2016-05-19;19.91
ISIN59;2016-05-20;22.66
ISIN59;2016-05-23;22.9
ISIN59;2016-05-24;23.49
ISIN59;2016-05-25;23.66
ISIN59;2016-05-26;23.73
ISIN59;2016-05-27;24.44
ISIN59;2016-05-31;24.42
ISIN59;2016-06-01;24.38
ISIN59;2016-06-02;24.52
ISIN59;2016-06-03;24.39
ISIN59;2016-06-06;24.17
ISIN59;2016-06-07;24.17
ISIN59;2016-06-08;24.23
ISIN59;2016-06-09;24.42
ISIN59;2016-06-10;24.07
ISIN59;2016-06-13;23.94
ISIN59;2016-06-14;23.74
ISIN59;2016-06-15;23.7
ISIN59;2016-06-16;23.69
ISIN59;2016-06-17;23.43
ISIN59;2016-06-20;23.63
ISIN59;2016-06-21;23.83
ISIN59;2016-06-22;23.97
ISIN59;2016-06-23;24.52
ISIN59;2016-06-24;23.23
ISIN59;2016-06-27;22.29
ISIN59;2016-06-28;22.94
ISIN59;2016-06-29;23.56
ISIN59;2016-06-30;23.97
ISIN59;2016-07-01;23.89
ISIN59;2016-07-05;23.84
ISIN59;2016-07-06;24.0
ISIN59;2016-07-07;24.29
ISIN59;2016-07-08;24.93
ISIN59;2016-07-11;25.15
ISIN59;2016-07-12;25.41
ISIN59;2016-07-13;25.91
ISIN59;2016-07-14;26.1
ISIN59;2016-07-15;26.34
ISIN59;2016-07-18;26.6
ISIN59;2016-07-19;26.39
ISIN59;2016-07-20;26.65
ISIN59;2016-07-21;26.23
ISIN59;2016-07-22;26.37
ISIN59;2016-07-25;26.49
ISIN59;2016-07-26;26.81
ISIN59;2016-07-27;26.9
ISIN59;2016-07-28;26.62
ISIN59;2016-07-29;26.29
ISIN59;2016-08-01;26.27
ISIN59;2016-08-02;25.97
ISIN59;2016-08-03;26.2
ISIN59;2016-08-04;26.37
ISIN59;2016-08-05;26.81
ISIN59;2016-08-08;26.83
ISIN59;2016-08-09;26.79
ISIN59;2016-08-10;26.41
ISIN59;2016-08-11;26.82
ISIN59;2016-08-12;27.18
ISIN59;2016-08-15;27.47
ISIN59;2016-08-16;27.22
ISIN59;2016-08-17;27.29
ISIN59;2016-08-18;27.68
ISIN59;2016-08-19;29.64
ISIN59;2016-08-22;29.15
ISIN59;2016-08-23;29.95
ISIN59;2016-08-24;29.7
ISIN59;2016-08-25;29.65
ISIN59;2016-08-26;29.97
ISIN59;2016-08-29;30.05
ISIN59;2016-08-30;29.99
ISIN59;2016-08-31;29.84
ISIN59;2016-09-01;30.29
ISIN59;2016-09-02;30.02
ISIN59;2016-09-06;29.98
ISIN59;2016-09-07;29.91
ISIN59;2016-09-08;29.79
ISIN59;2016-09-09;28.86
ISIN59;2016-09-12;29.59
ISIN59;2016-09-13;29.38
ISIN59;2016-09-14;29.43
ISIN59;2016-09-15;30.15
ISIN59;2016-09-16;30.05
ISIN59;2016-09-19;30.3
ISIN59;2016-09-20;30.39
ISIN59;2016-09-21;30.57
ISIN59;2016-09-22;30.29
ISIN59;2016-09-23;29.66
ISIN59;2016-09-26;29.35
ISIN59;2016-09-27;29.64
ISIN59;2016-09-28;29.74
ISIN59;2016-09-29;29.58
ISIN59;2016-09-30;30.15
ISIN59;2016-10-03;29.92
ISIN59;2016-10-04;29.61
ISIN59;2016-10-05;29.94
ISIN59;2016-10-06;29.89
ISIN59;2016-10-07;29.75
ISIN59;2016-10-10;29.38
ISIN59;2016-10-11;28.64
ISIN59;2016-10-12;28.64
ISIN59;2016-10-13;27.86
ISIN59;2016-10-14;28.07
ISIN59;2016-10-17;27.8
ISIN59;2016-10-18;28.02
ISIN59;2016-10-19;28.32
ISIN59;2016-10-20;28.38
ISIN59;2016-10-21;28.43
ISIN59;2016-10-24;29.15
ISIN59;2016-10-25;28.86
ISIN59;2016-10-26;28.85
ISIN59;2016-10-27;28.86
ISIN59;2016-10-28;28.66
ISIN59;2016-10-31;29.08
ISIN59;2016-11-01;28.9
ISIN59;2016-11-02;28.59
ISIN59;2016-11-03;28.27
ISIN59;2016-11-04;28.22
ISIN59;2016-11-07;29.33
ISIN59;2016-11-08;29.51
ISIN59;2016-11-09;29.13
ISIN59;2016-11-10;28.18
ISIN59;2016-11-11;28.82
ISIN59;2016-11-14;28.99
ISIN59;2016-11-15;29.61
ISIN59;2016-11-16;30.02
ISIN59;2016-11-17;30.73
ISIN59;2016-11-18;30.74
ISIN59;2016-11-21;31.35
ISIN59;2016-11-22;31.67
ISIN59;2016-11-23;31.88
ISIN59;2016-11-25;31.88
ISIN59;2016-11-28;31.84
ISIN59;2016-11-29;32.16
ISIN59;2016-11-30;32.2
ISIN59;2016-12-01;30.1
ISIN59;2016-12-02;31.44
ISIN59;2016-12-05;31.53
ISIN59;2016-12-06;31.61
ISIN59;2016-12-07;32.51
ISIN59;2016-12-08;32.71
ISIN59;2016-12-09;32.35
ISIN59;2016-12-12;32.0
ISIN59;2016-12-13;32.03
ISIN59;2016-12-14;32.14
ISIN59;2016-12-15;33.06
ISIN59;2016-12-16;32.51
ISIN59;2016-12-19;32.44
ISIN59;2016-12-20;32.61
ISIN59;2016-12-21;32.58
ISIN59;2016-12-22;33.01
ISIN59;2016-12-23;32.9
ISIN59;2016-12-27;33.33
ISIN59;2016-12-28;32.9
ISIN59;2016-12-29;32.66
ISIN59;2016-12-30;32.27
ISIN59;2017-01-03;31.94
ISIN59;2017-01-04;32.24
ISIN59;2017-01-05;32.1
ISIN59;2017-01-06;32.04
ISIN59;2017-01-09;32.78
ISIN59;2017-01-10;33.13
ISIN59;2017-01-11;33.47
ISIN59;2017-01-12;33.31
ISIN59;2017-01-13;33.79
ISIN59;2017-01-17;33.3
ISIN59;2017-01-18;33.69
ISIN59;2017-01-19;33.75
ISIN59;2017-01-20;33.84
ISIN59;2017-01-23;33.75
ISIN59;2017-01-24;34.03
ISIN59;2017-01-25;34.42
ISIN59;2017-01-26;33.98
ISIN59;2017-01-27;35.04
ISIN59;2017-01-30;34.34
ISIN59;2017-01-31;34.25
ISIN59;2017-02-01;35.03
ISIN59;2017-02-02;34.94
ISIN59;2017-02-03;35.31
ISIN59;2017-02-06;35.18
ISIN59;2017-02-07;35.54
ISIN59;2017-02-08;35.6
ISIN59;2017-02-09;35.41
ISIN59;2017-02-10;35.32
ISIN59;2017-02-13;35.46
ISIN59;2017-02-14;35.23
ISIN59;2017-02-15;35.49
ISIN59;2017-02-16;35.18
ISIN59;2017-02-17;35.67
ISIN59;2017-02-21;36.58
ISIN59;2017-02-22;36.51
ISIN59;2017-02-23;36.16
ISIN59;2017-02-24;36.3
ISIN59;2017-02-27;36.43
ISIN59;2017-02-28;36.22
ISIN59;2017-03-01;36.85
ISIN59;2017-03-02;36.49
ISIN59;2017-03-03;36.87
ISIN59;2017-03-06;36.86
ISIN59;2017-03-07;36.97
ISIN59;2017-03-08;37.19
ISIN59;2017-03-09;37.38
ISIN59;2017-03-10;38.12
ISIN59;2017-03-13;38.44
ISIN59;2017-03-14;38.27
ISIN59;2017-03-15;38.92
ISIN59;2017-03-16;39.05
ISIN59;2017-03-17;39.28
ISIN59;2017-03-20;39.57
ISIN59;2017-03-21;38.58
ISIN59;2017-03-22;38.82
ISIN59;2017-03-23;38.85
ISIN59;2017-03-24;38.97
ISIN59;2017-03-27;38.86
ISIN59;2017-03-28;38.82
ISIN59;2017-03-29;38.87
ISIN59;2017-03-30;38.89
ISIN59;2017-03-31;38.9
ISIN59;2017-04-03;38.89
ISIN59;2017-04-04;39.0
ISIN59;2017-04-05;38.38
ISIN59;2017-04-06;38.58
ISIN59;2017-04-07;38.93
ISIN59;2017-04-10;38.86
ISIN59;2017-04-11;38.2
ISIN59;2017-04-12;37.77
ISIN59;2017-04-13;37.52
ISIN59;2017-04-17;38.02
ISIN59;2017-04-18;38.05
ISIN59;2017-04-19;39.25
ISIN59;2017-04-20;39.89
ISIN59;2017-04-21;39.79
ISIN59;2017-04-24;40.44
ISIN59;2017-04-25;40.79
ISIN59;2017-04-26;40.71
ISIN59;2017-04-27;41.33
ISIN59;2017-04-28;40.61
ISIN59;2017-05-01;41.7
ISIN59;2017-05-02;41.71
ISIN59;2017-05-03;41.55
ISIN59;2017-05-04;41.62
ISIN59;2017-05-05;41.83
ISIN59;2017-05-08;41.54
ISIN59;2017-05-09;42.04
ISIN59;2017-05-10;42.87
ISIN59;2017-05-11;43.48
ISIN59;2017-05-12;43.44
ISIN59;2017-05-15;44.32
ISIN59;2017-05-16;45.07
ISIN59;2017-05-17;42.76
ISIN59;2017-05-18;43.91
ISIN59;2017-05-19;44.08
ISIN59;2017-05-22;44.73
ISIN59;2017-05-23;44.91
ISIN59;2017-05-24;44.63
ISIN59;2017-05-25;45.02
ISIN59;2017-05-26;45.5
ISIN59;2017-05-30;45.56
ISIN59;2017-05-31;45.88
ISIN59;2017-06-01;46.0
ISIN59;2017-06-02;46.8
ISIN59;2017-06-05;46.72
ISIN59;2017-06-06;46.57
ISIN59;2017-06-07;47.26
ISIN59;2017-06-08;47.43
ISIN59;2017-06-09;44.74
ISIN59;2017-06-12;44.34
ISIN59;2017-06-13;44.85
ISIN59;2017-06-14;43.98
ISIN59;2017-06-15;43.16
ISIN59;2017-06-16;43.11
ISIN59;2017-06-19;44.29
ISIN59;2017-06-20;43.36
ISIN59;2017-06-21;43.62
ISIN59;2017-06-22;43.34
ISIN59;2017-06-23;44.09
ISIN59;2017-06-26;43.25
ISIN59;2017-06-27;41.89
ISIN59;2017-06-28;42.69
ISIN59;2017-06-29;41.44
ISIN59;2017-06-30;41.31
ISIN59;2017-07-03;41.01
ISIN59;2017-07-05;42.12
ISIN59;2017-07-06;42.11
ISIN59;2017-07-07;43.54
ISIN59;2017-07-10;44.21
ISIN59;2017-07-11;45.4
ISIN59;2017-07-12;45.28
ISIN59;2017-07-13;45.3
ISIN59;2017-07-14;46.12
ISIN59;2017-07-17;46.15
ISIN59;2017-07-18;46.62
ISIN59;2017-07-19;47.18
ISIN59;2017-07-20;47.25
ISIN59;2017-07-21;46.81
ISIN59;2017-07-24;46.78
ISIN59;2017-07-25;46.4
ISIN59;2017-07-26;47.45
ISIN59;2017-07-27;46.04
ISIN59;2017-07-28;45.25
ISIN59;2017-07-31;44.31
ISIN59;2017-08-01;44.1
ISIN59;2017-08-02;42.73
ISIN59;2017-08-03;42.7
ISIN59;2017-08-04;42.82
ISIN59;2017-08-07;43.96
ISIN59;2017-08-08;43.9
ISIN59;2017-08-09;43.81
ISIN59;2017-08-10;42.03
ISIN59;2017-08-11;43.08
ISIN59;2017-08-14;43.78
ISIN59;2017-08-15;43.88
ISIN59;2017-08-16;44.46
ISIN59;2017-08-17;43.12
ISIN59;2017-08-18;44.3
ISIN59;2017-08-21;43.31
ISIN59;2017-08-22;44.45
ISIN59;2017-08-23;44.02
ISIN59;2017-08-24;43.72
ISIN59;2017-08-25;43.31
ISIN59;2017-08-28;43.63
ISIN59;2017-08-29;44.02
ISIN59;2017-08-30;45.47
ISIN59;2017-08-31;45.12
ISIN59;2017-09-01;45.1
ISIN59;2017-09-05;44.48
ISIN59;2017-09-06;44.73
ISIN59;2017-09-07;45.22
ISIN59;2017-09-08;44.35
ISIN59;2017-09-11;45.58
ISIN59;2017-09-12;45.65
ISIN59;2017-09-13;46.12
ISIN59;2017-09-14;47.05
ISIN59;2017-09-15;47.14
ISIN59;2017-09-18;48.05
ISIN59;2017-09-19;48.26
ISIN59;2017-09-20;47.28
ISIN59;2017-09-21;47.15
ISIN59;2017-09-22;47.77
ISIN59;2017-09-25;46.33
ISIN59;2017-09-26;45.92
ISIN59;2017-09-27;48.84
ISIN59;2017-09-28;50.62
ISIN59;2017-09-29;52.09
ISIN59;2017-10-02;52.08
ISIN59;2017-10-03;51.84
ISIN59;2017-10-04;51.6
ISIN59;2017-10-05;51.43
ISIN59;2017-10-06;52.4
ISIN59;2017-10-09;52.69
ISIN59;2017-10-10;52.59
ISIN59;2017-10-11;53.23
ISIN59;2017-10-12;53.31
ISIN59;2017-10-13;53.94
ISIN59;2017-10-16;55.04
ISIN59;2017-10-17;55.13
ISIN59;2017-10-18;55.34
ISIN59;2017-10-19;55.33
ISIN59;2017-10-20;56.09
ISIN59;2017-10-23;56.37
ISIN59;2017-10-24;56.38
ISIN59;2017-10-25;55.3
ISIN59;2017-10-26;55.93
ISIN59;2017-10-27;56.69
ISIN59;2017-10-30;55.9
ISIN59;2017-10-31;56.43
ISIN59;2017-11-01;55.71
ISIN59;2017-11-02;56.26
ISIN59;2017-11-03;56.55
ISIN59;2017-11-06;56.33
ISIN59;2017-11-07;56.47
ISIN59;2017-11-08;56.92
ISIN59;2017-11-09;55.48
ISIN59;2017-11-10;56.36
ISIN59;2017-11-13;57.03
ISIN59;2017-11-14;56.42
ISIN59;2017-11-15;55.77
ISIN59;2017-11-16;57.84
ISIN59;2017-11-17;56.49
ISIN59;2017-11-20;57.62
ISIN59;2017-11-21;58.8
ISIN59;2017-11-22;57.68
ISIN59;2017-11-24;57.91
ISIN59;2017-11-27;56.94
ISIN59;2017-11-28;57.33
ISIN59;2017-11-29;52.91
ISIN59;2017-11-30;52.77
ISIN59;2017-12-01;51.91
ISIN59;2017-12-04;49.77
ISIN59;2017-12-05;50.08
ISIN59;2017-12-06;51.01
ISIN59;2017-12-07;52.3
ISIN59;2017-12-08;51.43
ISIN59;2017-12-11;51.62
ISIN59;2017-12-12;50.47
ISIN59;2017-12-13;50.76
ISIN59;2017-12-14;51.31
ISIN59;2017-12-15;52.54
ISIN59;2017-12-18;53.4
ISIN59;2017-12-19;52.96
ISIN59;2017-12-20;53.29
ISIN59;2017-12-21;51.89
ISIN59;2017-12-22;52.06
ISIN59;2017-12-26;51.05
ISIN59;2017-12-27;51.68
ISIN59;2017-12-28;51.72
ISIN59;2017-12-29;51.12
ISIN59;2018-01-02;53.04
ISIN59;2018-01-03;53.98
ISIN59;2018-01-04;54.29
ISIN59;2018-01-05;54.6
ISIN59;2018-01-08;55.92
ISIN59;2018-01-09;54.86
ISIN59;2018-01-10;53.3
ISIN59;2018-01-11;53.2
ISIN59;2018-01-12;53.45
ISIN59;2018-01-16;54.5
ISIN59;2018-01-17;57.34
ISIN59;2018-01-18;57.4
ISIN59;2018-01-19;57.4
ISIN59;2018-01-22;57.46
ISIN59;2018-01-23;57.79
ISIN59;2018-01-24;56.88
ISIN59;2018-01-25;55.76
ISIN59;2018-01-26;57.12
ISIN59;2018-01-29;55.33
ISIN59;2018-01-30;53.38
ISIN59;2018-01-31;53.63
ISIN59;2018-02-01;53.28
ISIN59;2018-02-02;50.68
ISIN59;2018-02-05;48.31
ISIN59;2018-02-06;50.25
ISIN59;2018-02-07;48.69
ISIN59;2018-02-08;45.75
ISIN59;2018-02-09;48.08
ISIN59;2018-02-12;49.5
ISIN59;2018-02-13;49.55
ISIN59;2018-02-14;51.96
ISIN59;2018-02-15;53.99
ISIN59;2018-02-16;55.03
ISIN59;2018-02-20;56.66
ISIN59;2018-02-21;56.13
ISIN59;2018-02-22;56.07
ISIN59;2018-02-23;57.01
ISIN59;2018-02-26;58.81
ISIN59;2018-02-27;57.64
ISIN59;2018-02-28;57.59
ISIN59;2018-03-01;57.07
ISIN59;2018-03-02;58.03
ISIN59;2018-03-05;57.63
ISIN59;2018-03-06;59.99
ISIN59;2018-03-07;59.42
ISIN59;2018-03-08;59.37
ISIN59;2018-03-09;61.61
ISIN59;2018-03-12;60.97
ISIN59;2018-03-13;59.69
ISIN59;2018-03-14;60.23
ISIN59;2018-03-15;60.28
ISIN59;2018-03-16;59.44
ISIN59;2018-03-19;58.5
ISIN59;2018-03-20;59.23
ISIN59;2018-03-21;60.78
ISIN59;2018-03-22;58.96
ISIN59;2018-03-23;55.38
ISIN59;2018-03-26;58.47
ISIN59;2018-03-27;55.44
ISIN59;2018-03-28;54.06
ISIN59;2018-03-29;55.61
ISIN59;2018-04-02;52.89
ISIN59;2018-04-03;53.98
ISIN59;2018-04-04;55.56
ISIN59;2018-04-05;54.29
ISIN59;2018-04-06;52.34
ISIN59;2018-04-09;53.02
ISIN59;2018-04-10;54.8
ISIN59;2018-04-11;54.95
ISIN59;2018-04-12;56.43
ISIN59;2018-04-13;56.07
ISIN59;2018-04-16;56.87
ISIN59;2018-04-17;57.86
ISIN59;2018-04-18;54.73
ISIN59;2018-04-19;51.19
ISIN59;2018-04-20;51.09
ISIN59;2018-04-23;50.18
ISIN59;2018-04-24;48.72
ISIN59;2018-04-25;49.14
ISIN59;2018-04-26;50.49
ISIN59;2018-04-27;49.4
ISIN59;2018-04-30;49.67
ISIN59;2018-05-01;50.91
ISIN59;2018-05-02;50.53
ISIN59;2018-05-03;50.71
ISIN59;2018-05-04;52.56
ISIN59;2018-05-07;52.59
ISIN59;2018-05-08;53.45
ISIN59;2018-05-09;54.13
ISIN59;2018-05-10;55.53
ISIN59;2018-05-11;54.84
ISIN59;2018-05-14;55.26
ISIN59;2018-05-15;54.09
ISIN59;2018-05-16;55.17
ISIN59;2018-05-17;53.96
ISIN59;2018-05-18;49.51
ISIN59;2018-05-21;50.0
ISIN59;2018-05-22;50.25
ISIN59;2018-05-23;50.34
ISIN59;2018-05-24;50.77
ISIN59;2018-05-25;50.85
ISIN59;2018-05-29;52.02
ISIN59;2018-05-30;51.59
ISIN59;2018-05-31;50.78
ISIN59;2018-06-01;52.24
ISIN59;2018-06-04;52.29
ISIN59;2018-06-05;52.91
ISIN59;2018-06-06;52.53
ISIN59;2018-06-07;51.25
ISIN59;2018-06-08;51.15
ISIN59;2018-06-11;49.89
ISIN59;2018-06-12;50.86
ISIN59;2018-06-13;50.98
ISIN59;2018-06-14;49.69
ISIN59;2018-06-15;49.31
ISIN59;2018-06-18;48.32
ISIN59;2018-06-19;48.55
ISIN59;2018-06-20;48.58
ISIN59;2018-06-21;48.99
ISIN59;2018-06-22;47.96
ISIN59;2018-06-25;46.71
ISIN59;2018-06-26;46.67
ISIN59;2018-06-27;45.25
ISIN59;2018-06-28;45.29
ISIN59;2018-06-29;46.19
ISIN59;2018-07-02;45.68
ISIN59;2018-07-03;44.8
ISIN59;2018-07-05;45.44
ISIN59;2018-07-06;46.13
ISIN59;2018-07-09;46.52
ISIN59;2018-07-10;46.74
ISIN59;2018-07-11;45.2
ISIN59;2018-07-12;45.68
ISIN59;2018-07-13;46.13
ISIN59;2018-07-16;46.31
ISIN59;2018-07-17;47.3
ISIN59;2018-07-18;48.28
ISIN59;2018-07-19;46.67
ISIN59;2018-07-20;46.76
ISIN59;2018-07-23;46.43
ISIN59;2018-07-24;45.91
ISIN59;2018-07-25;45.96
ISIN59;2018-07-26;47.17
ISIN59;2018-07-27;48.3
ISIN59;2018-07-30;47.91
ISIN59;2018-07-31;48.63
ISIN59;2018-08-01;47.97
ISIN59;2018-08-02;48.11
ISIN59;2018-08-03;48.84
